연번,정류소ID,정류소명,경도,위도,위치정보(주변설명)
2337,406000089,이천장물,126.46709,33.241788,게스트하우스앞
2338,405000005,이호2동,126.461218,33.495076,거룡낚시할인마트
2339,405000004,이호2동,126.461367,33.494883,제주민속오일시장방면
2340,405000358,이호동 동마을,126.46095,33.5003,(주)씨엘로앞
2341,405000357,이호동 동마을,126.461536,33.500406,행운주유소 앞
2342,405001844,이호동물병원,126.315408,33.353473,이호동물병원 우측
2343,405001843,이호동물병원,126.315453,33.353666,이호동물병원 건너편
2344,405000360,이호동주민센터,126.458267,33.498767,이호테우해변방향
2345,405000359,이호동주민센터,126.458783,33.49905,도리초교방향. 용림 건너편
2346,405000361,이호테우해변,126.455461,33.496234,해동수산 좌측
2347,405000362,이호테우해변,126.455387,33.496326,이호테우해변 간판앞
2348,406000804,이화농장,126.7321,33.324433,
2349,406000803,이화농장,126.731567,33.324767,수망리방향
2350,405001510,이화아파트,126.539909,33.518146,현대택배제주영업소앞
2351,405001514,이화아파트,126.53985,33.51828,현대택배 제주영업소 건너편
2352,405000126,인다마을,126.5454,33.47145,평화반점 앞
2353,405000125,인다마을,126.545821,33.470643,MG새마을금고 아라점
2354,406000746,인성리,126.27734,33.247903,KGB택배 앞
2355,406000971,인성리,126.276917,33.2482,보성리방향
2356,406000744,인성리,126.27762,33.247861,안성리 방향
2357,405000897,인향동,126.243639,33.2763,
2358,405000898,인향동,126.243613,33.276416,풀내음식당 부근
2359,406000618,인향동입구,126.246004,33.272536,
2360,406000953,인향동입구,126.245849,33.272362,저지방향. 무릉2리 소공원 승차대 맞은편
2361,406001169,인향동입구,126.246017,33.272417,
2362,405000218,인화동,126.539822,33.508878,다모아키움공인중개사 우측
2363,405000219,인화동,126.5394,33.509233,스튜디오 美 앞
2364,405000223,인화동입구,126.538267,33.513617,흥농농약종묘사 좌측
2365,405000222,인화동입구,126.538517,33.512717,아올아올퓨전음식점 앞
2366,405002081,인화동입구,126.536617,33.510423,
2367,405002080,인화동입구,126.536355,33.510606,
2368,405000287,인화초등학교,126.538876,33.506025,제주은행동광로지점앞
2369,405000288,인화초등학교,126.539366,33.50668,세종사진실 앞
2370,406000908,일과1리,126.23615,33.235086,대수동방향
2371,406000713,일과1리,126.235917,33.2351,대정서초등교방향
2372,406000904,일과2리 사무소,126.22415,33.245366,농공단지방향
2373,406000714,일과2리 사무소,126.223812,33.2452,일과2리서림수원지입구 방향
2374,406000739,일과2리 서림수원지입구,126.227586,33.243393,일과2리사무소방향
2375,406000905,일과2리 서림수원지입구,126.228424,33.242734,대수동 방향
2376,405000220,일도2동주민센터,126.539065,33.510685,한라동물병원 우측
2377,405000221,일도2동주민센터,126.538533,33.5113,옛날그집 우측
2378,405001582,일성콘도미니엄,126.221689,33.384988,일성비치콘도미니엄 맞은편
2379,405001581,일성콘도미니엄,126.221499,33.385097,일성비치콘도미니엄
2380,405000060,일우 한란 아파트,126.430873,33.49251,해돈야식앞
2381,405000061,일우 한란 아파트,126.431025,33.492601,일우한란아파트단지앞
2382,406001190,일출랜드입구,126.845068,33.380747,일출랜드입구건너편
2383,406001191,일출랜드입구,126.844923,33.380775,일출랜드 입구 좌측
2384,405001883,임항로,126.540277,33.520711,제주해양경비안전서 맞은편
2385,406000892,입석동,126.596733,33.31595,제주시방향
2386,406000891,입석동,126.597283,33.316367,서귀포시방향
2387,405001076,입전동,126.284413,33.423755,단독주택 21호 앞
2388,405001075,입전동,126.284833,33.424117,단독주택 26호 앞
2389,405000393,자동차검사소,126.588833,33.514567,
2390,406000134,자연빌라,126.538983,33.262183,한라웨딩홀건너편
2391,406000133,자연빌라,126.538633,33.262317,한라웨딩홀 좌측
2392,405000983,자운당,126.3568,33.4676,SK LPG충전소 가기전
2393,405001189,자운당,126.356941,33.467415,신엄리방향
2394,405001833,자운당사거리,126.357762,33.46664,교차로 가기전(고내방향)
2395,405001832,자운당사거리,126.357622,33.466676,교차로지나서 하가방향(남향)
2396,406000432,작박동네,126.423667,33.253267,단독주택 15호 앞
2397,406000433,작박동네,126.423733,33.2532,(정좌) CJ택배 앞
2398,405000547,장구마을,126.53248,33.476373,남국후레쉬푸드앞
2399,405000438,장머들,126.568433,33.520583,청암빌라 건너편
2400,406000161,장안그랜드빌라,126.5964,33.24375,쓰레기분리수거장 건너편
2401,406000162,장안그랜드빌라,126.596244,33.243647,하효방면. 범자슈퍼앞
2402,406001426,장애인복지회관,126.584315,33.286417,복지회관 정문 맞은편
2403,406001425,장애인복지회관,126.58473,33.28661,복지회관 정문 우측
2404,405001123,장전리동가름,126.395309,33.452558,예원동방향
2405,405001122,장전리동가름,126.395115,33.452662,장전초방향. 구명가게 좌측
2406,405001399,장전리사무소,126.388209,33.450993,게이트볼장 맞은편
2407,405001119,장전리사무소,126.38845,33.450883,마을회관게이트볼장앞
2408,405001737,장전리입구,126.391141,33.443446,어음방향. 도로표지판 반대쪽
2409,405001117,장전알동네,126.385676,33.451847,단독주택 63호 앞
2410,405001118,장전알동네,126.385194,33.451785,공사중
2411,405001120,장전초등학교,126.390523,33.450548,장전초등학교 건너편
2412,405001121,장전초등학교,126.390717,33.450317,장전초등학교 앞
